aX,aY,aZ,gX,gY,gZ
-1.089,0.573,0.221,130.493,-16.357,-150.269
-0.999,0.544,0.231,123.901,-4.822,-158.447
-0.930,0.509,0.220,114.929,6.958,-164.062
-0.870,0.500,0.200,102.417,18.555,-166.260
-0.798,0.530,0.167,85.999,27.832,-167.786
-0.740,0.545,0.158,67.932,34.302,-170.471
-0.683,0.571,0.116,48.889,38.452,-174.377
-0.639,0.566,0.095,30.273,39.856,-180.359
-0.591,0.535,0.097,12.329,39.063,-188.599
-0.518,0.478,0.111,-3.174,38.269,-196.777
-0.466,0.406,0.142,-14.832,39.734,-202.759
-0.429,0.347,0.152,-24.109,43.762,-205.811
-0.363,0.328,0.139,-33.936,49.561,-206.055
-0.307,0.318,0.114,-43.030,56.763,-203.735
-0.267,0.322,0.082,-51.758,63.416,-200.684
-0.249,0.318,0.020,-62.988,69.458,-199.341
-0.223,0.303,-0.052,-76.111,75.012,-201.416
-0.191,0.279,-0.139,-87.097,80.017,-206.360
-0.156,0.220,-0.241,-95.947,84.167,-213.562
-0.088,0.121,-0.337,-102.356,85.449,-219.971
0.005,0.012,-0.405,-104.065,82.764,-222.839
0.103,-0.107,-0.427,-101.685,75.989,-220.398
0.189,-0.213,-0.404,-98.145,69.153,-210.449
0.256,-0.227,-0.402,-94.727,66.223,-192.749
0.314,-0.173,-0.436,-93.323,65.979,-171.814
0.333,-0.114,-0.490,-96.436,67.078,-151.733
0.325,-0.080,-0.598,-101.318,68.970,-136.597
0.322,-0.062,-0.714,-99.609,71.289,-128.967
0.347,-0.058,-0.808,-89.355,72.998,-125.793
0.391,-0.108,-0.912,-76.172,75.745,-122.192
0.463,-0.245,-1.042,-62.805,78.430,-113.464
0.556,-0.321,-1.090,-42.969,78.430,-95.459
0.578,-0.266,-1.059,-19.287,76.660,-67.749
0.530,-0.105,-0.974,-2.625,73.730,-38.086
0.444,0.091,-0.936,-0.854,69.397,-14.038
0.365,0.276,-0.960,-10.620,63.232,-1.404
0.306,0.386,-1.008,-22.461,54.565,0.122
0.285,0.422,-1.058,-30.640,44.739,-5.493
0.280,0.393,-1.073,-32.227,35.706,-13.611
0.272,0.362,-1.060,-27.954,30.334,-18.494
0.267,0.341,-1.071,-19.104,29.724,-18.799
0.310,0.339,-1.108,-7.019,31.311,-15.747
0.373,0.366,-1.078,5.188,31.067,-8.301
0.365,0.393,-1.013,14.587,29.175,2.869
0.348,0.466,-0.941,20.142,25.574,13.611
0.331,0.568,-0.901,19.348,22.095,21.423
0.305,0.654,-0.889,13.672,18.311,24.719
0.281,0.705,-0.893,5.737,13.611,23.376
0.270,0.725,-0.895,0.488,8.728,19.165
0.263,0.716,-0.875,-1.709,4.944,13.855
0.267,0.686,-0.859,-2.502,3.174,9.644
0.275,0.665,-0.863,-1.343,3.479,8.118
0.280,0.656,-0.848,2.136,3.967,8.423
0.285,0.670,-0.852,4.456,4.700,10.193
0.282,0.698,-0.844,6.226,4.395,12.390
0.266,0.710,-0.805,6.958,2.686,13.184
0.251,0.718,-0.762,5.310,1.404,12.695
0.245,0.744,-0.777,-0.122,0.854,12.207
0.245,0.756,-0.817,-6.958,-0.732,10.681
0.232,0.743,-0.824,-10.315,-3.784,7.874
0.222,0.725,-0.810,-8.972,-6.775,5.188
0.231,0.696,-0.804,-6.897,-8.789,3.540
0.241,0.680,-0.794,-4.883,-10.193,3.540
0.237,0.672,-0.760,-1.282,-11.597,4.944
0.234,0.681,-0.725,1.892,-12.207,6.104

0.333,0.459,-0.819,-13.855,-9.766,-20.447
0.386,0.426,-0.728,-11.536,-15.259,-8.057
0.365,0.572,-0.743,-11.963,-19.653,6.775
0.314,0.677,-0.775,-10.498,-19.897,16.602
0.307,0.744,-0.744,0.061,-19.470,14.465
0.316,0.740,-0.723,13.489,-16.174,6.958
0.352,0.682,-0.763,25.757,-12.939,0.122
0.404,0.635,-0.864,36.987,-13.550,-2.075
0.459,0.596,-0.942,54.565,-19.470,0.854
0.474,0.625,-0.762,84.961,-26.611,7.263
0.441,0.819,-0.594,117.126,-23.499,15.381
0.417,0.887,-0.651,144.104,-8.240,19.897
0.415,0.950,-0.682,186.096,10.437,20.813
0.374,1.052,-0.645,245.667,29.968,18.494
0.302,1.115,-0.529,305.664,46.997,11.230
0.233,1.121,-0.389,358.337,59.143,-1.404
0.181,1.121,-0.285,399.170,66.589,-19.104
0.118,1.001,-0.342,431.946,68.909,-41.992
0.087,0.693,-0.057,470.276,64.758,-67.139
0.114,0.663,0.244,509.644,64.270,-84.839
0.105,0.659,0.375,516.907,70.557,-92.896
-0.036,0.508,0.417,514.465,78.613,-100.342
-0.262,0.523,0.419,497.253,83.008,-109.863
-0.265,0.538,0.450,473.877,82.886,-125.732
-0.159,0.350,0.587,465.759,80.383,-148.254
0.088,0.223,0.925,450.867,83.984,-170.715
0.017,-0.088,0.914,406.433,97.290,-176.331
0.164,-0.349,1.007,341.003,104.248,-158.264
0.276,-0.421,1.075,275.146,107.666,-125.732
0.260,-0.510,1.021,211.548,115.051,-86.609
0.251,-0.580,0.920,157.532,122.253,-43.518
0.202,-0.531,0.753,118.896,127.197,0.427
0.116,-0.441,0.638,97.961,127.014,41.077
0.032,-0.308,0.606,90.454,124.084,74.890
-0.050,-0.174,0.580,87.463,123.718,100.952
-0.106,-0.112,0.533,81.116,126.160,119.690
-0.119,-0.070,0.496,71.045,127.136,134.399
-0.101,0.032,0.482,54.138,125.305,148.010
-0.090,0.161,0.429,23.010,123.169,161.682
-0.134,0.301,0.244,-20.508,122.742,174.438
-0.218,0.428,-0.061,-63.293,123.901,182.739
-0.263,0.480,-0.337,-77.087,123.718,180.481
-0.260,0.444,-0.329,-49.133,122.253,172.058
-0.212,0.435,-0.288,-9.766,125.061,170.044
-0.144,0.381,-0.186,14.465,129.822,178.040
-0.131,0.386,-0.099,16.785,131.714,194.397
-0.142,0.396,-0.076,-7.874,130.371,214.783
-0.140,0.432,-0.043,-50.903,126.160,235.962
-0.212,0.444,-0.178,-115.173,124.207,257.141
-0.320,0.437,-0.456,-181.763,124.390,278.320
-0.436,0.518,-0.776,-232.056,119.263,298.767
-0.497,0.582,-0.963,-260.986,106.628,316.040
-0.544,0.605,-0.979,-270.752,92.041,332.275
-0.691,0.739,-1.121,-271.240,85.754,352.905
-0.883,1.000,-1.440,-261.536,84.595,375.854
-1.036,1.296,-1.693,-230.835,76.965,386.963
-1.048,1.372,-1.745,-178.528,60.547,379.028
-1.001,1.347,-1.624,-117.126,38.818,366.516
-1.047,1.267,-1.482,-71.289,16.785,362.000
-1.065,1.206,-1.389,-50.232,-4.944,372.620
-1.120,1.124,-1.395,-46.143,-27.832,390.564
-1.253,1.150,-1.505,-44.189,-53.589,408.936
-1.381,1.159,-1.546,-41.870,-87.280,421.570
-1.504,1.156,-1.453,-36.316,-127.075,427.429
-1.599,1.188,-1.350,-30.945,-162.354,428.528
-1.680,1.196,-1.296,-27.832,-189.331,422.607
-1.696,1.163,-1.265,-23.865,-210.083,409.546
-1.732,1.050,-1.201,-15.137,-225.220,391.113
-1.742,0.867,-1.103,2.808,-232.788,369.812
-1.653,0.734,-1.051,23.315,-231.506,347.595
-1.605,0.640,-1.010,37.964,-225.281,329.468
-1.608,0.588,-0.920,55.725,-216.064,319.641
-1.622,0.672,-0.819,78.613,-202.881,315.002
-1.650,0.787,-0.783,96.680,-185.730,307.495
-1.671,0.852,-0.815,108.032,-168.213,291.687
-1.672,0.852,-0.857,113.647,-155.823,266.724
-1.664,0.766,-0.930,116.272,-151.550,236.389
-1.619,0.640,-0.994,117.249,-158.325,208.435
-1.584,0.617,-0.888,120.605,-173.767,189.880
-1.545,0.657,-0.626,124.023,-187.866,178.589
-1.500,0.690,-0.456,110.535,-187.744,168.396
-1.470,0.656,-0.593,80.017,-173.950,155.701
-1.401,0.546,-0.868,59.509,-159.485,142.761
-1.330,0.408,-1.101,65.857,-153.320,133.301
-1.287,0.283,-1.221,85.327,-156.189,129.883
-1.288,0.280,-1.166,103.882,-167.053,131.775
-1.284,0.397,-1.025,113.159,-183.167,134.888
-1.268,0.473,-0.898,107.300,-197.205,133.972
-1.233,0.415,-0.873,97.412,-203.918,129.333
-1.213,0.361,-0.903,95.032,-202.576,125.366
-1.247,0.371,-0.888,103.943,-195.679,124.390
-1.277,0.423,-0.833,116.516,-186.035,122.131
-1.324,0.518,-0.797,126.587,-175.293,114.624
-1.372,0.609,-0.803,128.906,-164.917,100.586
-1.370,0.647,-0.886,121.887,-158.081,81.238
-1.331,0.575,-0.995,113.464,-157.532,59.509
-1.299,0.447,-0.982,115.601,-160.645,40.649
-1.270,0.240,-0.993,126.221,-160.156,28.503
-1.292,0.180,-0.998,136.414,-153.992,25.024
-1.349,0.414,-0.933,147.644,-148.437,26.794
-1.380,0.621,-0.876,152.466,-145.508,21.545
-1.398,0.696,-0.932,154.724,-142.578,1.892
-1.360,0.748,-0.825,161.743,-143.372,-30.212
-1.338,0.684,-0.818,149.475,-138.428,-63.416
-1.291,0.613,-0.871,131.042,-126.892,-89.905
-1.302,0.508,-0.907,130.676,-118.835,-111.267
-1.162,0.502,-0.837,153.076,-120.300,-128.723
-1.159,0.349,-0.773,161.133,-122.498,-140.198
-1.134,0.235,-0.951,147.522,-112.061,-146.362
-1.091,0.350,-1.029,160.889,-109.558,-147.400
-1.096,0.507,-1.005,181.091,-115.356,-149.292
-1.105,0.579,-0.933,195.984,-123.169,-156.433
-1.109,0.620,-0.822,207.336,-129.333,-170.166
-1.089,0.647,-0.703,214.966,-131.348,-189.270
-1.059,0.672,-0.591,216.797,-128.967,-210.205
-1.034,0.720,-0.477,213.684,-123.108,-230.652
-0.996,0.775,-0.307,205.261,-114.258,-251.221
-0.955,0.785,-0.143,185.669,-99.792,-272.461
-0.895,0.754,-0.038,156.189,-78.613,-293.213
-0.822,0.689,0.033,126.709,-53.101,-311.829
-0.755,0.603,0.108,102.173,-27.283,-328.003
-0.682,0.506,0.169,80.139,-3.906,-342.041
-0.610,0.435,0.200,53.589,16.968,-352.051
-0.553,0.422,0.221,21.423,35.217,-357.483
-0.528,0.427,0.242,-10.559,49.866,-361.511
-0.512,0.432,0.198,-42.542,62.012,-366.516
-0.501,0.378,0.124,-71.594,72.632,-373.413
-0.490,0.262,0.115,-91.370,82.092,-382.568
-0.477,0.139,0.184,-101.501,93.201,-392.517
-0.462,0.091,0.237,-113.098,107.178,-400.635
-0.478,0.010,0.231,-135.132,121.887,-407.043
-0.489,-0.074,0.156,-167.603,133.179,-412.537
-0.446,-0.181,-0.010,-204.529,137.573,-417.603
-0.377,-0.363,-0.146,-235.107,133.179,-422.302
-0.255,-0.548,-0.253,-252.686,122.864,-422.180
-0.109,-0.769,-0.340,-258.118,111.206,-415.039
0.081,-0.975,-0.410,-253.845,100.525,-395.752
0.208,-1.103,-0.497,-234.863,95.703,-361.816
0.411,-1.198,-0.509,-202.393,97.412,-315.002
0.496,-1.182,-0.517,-165.588,104.492,-265.015
0.509,-1.089,-0.605,-140.076,113.403,-217.468
0.460,-0.990,-0.685,-129.150,113.220,-174.377
0.392,-0.925,-0.737,-129.639,101.196,-141.357
0.370,-0.900,-0.760,-130.737,83.191,-118.958
0.336,-0.882,-0.738,-123.596,65.796,-103.882
0.298,-0.880,-0.697,-110.901,53.467,-91.553
0.289,-0.862,-0.681,-99.670,48.035,-78.613
0.318,-0.850,-0.727,-94.910,47.363,-65.125
0.319,-0.866,-0.812,-93.567,46.814,-53.223

0.467,-0.399,-0.516,-232.117,-167.786,-102.417
0.399,-0.701,-0.469,-227.966,-145.508,-97.412
0.567,-0.965,-0.682,-174.377,-122.253,-93.018
0.591,-1.036,-0.471,-103.149,-116.943,-80.261
0.400,-0.785,-0.149,-62.866,-120.850,-52.917
0.188,-0.417,-0.028,-59.998,-125.793,-34.424
0.075,-0.205,-0.005,-74.402,-133.972,-37.537
0.057,-0.171,0.056,-86.487,-140.686,-52.734
0.106,-0.242,0.059,-87.219,-136.841,-68.298
0.118,-0.279,0.042,-73.486,-125.854,-80.261
0.111,-0.276,0.035,-58.044,-117.859,-86.853
-0.039,-0.148,0.195,-44.128,-115.417,-94.604
-0.222,0.049,0.192,-35.217,-108.093,-109.192
-0.314,0.048,0.062,-25.757,-99.182,-138.550
-0.381,-0.172,-0.034,-5.920,-94.910,-174.622
-0.383,-0.401,-0.116,27.100,-92.773,-200.562
-0.306,-0.501,-0.116,71.228,-90.759,-212.402
-0.281,-0.379,-0.040,104.858,-83.923,-212.280
-0.326,-0.371,-0.063,105.408,-75.623,-203.613
-0.414,-0.395,-0.073,99.060,-77.393,-199.280
-0.504,-0.216,-0.086,103.394,-79.651,-198.242
-0.694,-0.199,-0.155,103.821,-76.843,-199.036
-0.810,-0.231,-0.180,106.384,-72.693,-204.041
-0.711,-0.265,-0.107,118.408,-66.406,-209.839
-0.688,-0.268,-0.088,127.136,-51.697,-217.163
-0.679,-0.238,-0.086,125.244,-33.630,-219.299
-0.753,-0.214,-0.150,120.667,-19.348,-219.604
-0.799,-0.237,-0.092,113.159,-13.733,-219.788
-0.842,-0.374,0.062,100.769,-14.526,-223.938
-0.882,-0.448,0.208,80.322,-15.442,-226.746
-0.931,-0.556,0.241,50.354,-14.709,-225.708
-0.918,-0.639,0.251,21.179,-14.282,-223.022
-0.896,-0.750,0.204,-3.723,-10.925,-218.262
-0.930,-0.895,0.171,-10.559,-6.104,-212.708
-0.946,-1.068,0.232,6.470,1.160,-206.055
-0.916,-1.208,0.334,41.748,15.625,-197.266
-0.870,-1.306,0.393,79.956,37.720,-185.364
-0.842,-1.382,0.374,105.103,62.744,-171.509
-0.837,-1.441,0.353,120.422,83.923,-157.654
-0.854,-1.482,0.338,129.333,98.389,-144.653
-0.874,-1.521,0.396,127.075,107.849,-131.653
-0.881,-1.580,0.371,113.342,116.394,-117.065
-0.856,-1.656,0.314,99.487,123.901,-101.685
-0.870,-1.737,0.232,94.238,129.578,-85.632
-0.907,-1.752,0.263,101.624,130.981,-66.467
-0.938,-1.769,0.306,108.337,135.986,-46.936
-0.969,-1.802,0.266,110.840,148.376,-28.503
-1.008,-1.818,0.164,113.525,162.292,-12.268
-1.010,-1.880,0.070,115.906,171.875,0.122
-1.014,-1.974,-0.059,113.892,177.002,12.207
-1.006,-2.114,-0.206,109.070,176.819,25.452
-0.977,-2.252,-0.321,106.812,172.913,41.016
-0.936,-2.344,-0.378,115.479,171.753,59.692
-0.899,-2.370,-0.398,134.460,178.528,80.261
-0.899,-2.336,-0.395,154.724,193.665,101.074
-0.905,-2.253,-0.449,169.006,212.463,121.216
-0.877,-2.131,-0.526,179.382,226.929,138.000
-0.839,-2.030,-0.673,182.312,233.398,150.391
-0.790,-1.958,-0.809,181.580,230.957,161.682
-0.738,-1.832,-0.906,183.899,222.839,175.049
-0.708,-1.681,-1.004,192.505,213.440,188.843
-0.684,-1.536,-1.084,205.017,204.163,202.515
-0.645,-1.401,-1.150,220.825,195.312,215.515
-0.586,-1.312,-1.220,237.976,186.951,226.685
-0.547,-1.250,-1.289,255.127,176.941,235.229
-0.529,-1.194,-1.326,272.400,163.269,243.225
-0.514,-1.143,-1.310,289.673,146.484,250.549
-0.516,-1.077,-1.280,306.885,130.066,258.545
-0.545,-0.985,-1.259,323.608,117.188,265.076
-0.578,-0.868,-1.301,341.248,107.910,269.348
-0.607,-0.740,-1.387,360.413,99.487,271.423
-0.620,-0.634,-1.465,386.230,89.844,271.484
-0.598,-0.568,-1.504,419.312,78.186,269.287
-0.583,-0.517,-1.464,459.412,65.430,266.235
-0.646,-0.438,-1.378,503.784,53.162,264.099
-0.736,-0.302,-1.298,548.950,42.053,262.207
-0.786,-0.181,-1.179,589.905,33.508,257.751
-0.832,-0.097,-1.002,627.808,31.860,249.512
-0.886,-0.012,-0.765,666.809,37.598,236.023
-0.919,0.147,-0.597,698.792,47.852,217.346
-0.922,0.269,-0.557,717.712,57.922,194.092
-0.912,0.340,-0.500,732.605,61.157,167.358
-0.925,0.443,-0.391,744.446,58.044,139.893
-0.924,0.514,-0.255,747.498,51.453,110.474
-0.974,0.525,-0.096,737.488,42.358,77.698
-1.046,0.598,0.101,714.783,29.968,41.870
-1.083,0.687,0.339,672.546,16.357,4.456
-1.038,0.793,0.541,608.215,6.409,-30.945
-1.002,0.917,0.649,526.672,1.343,-64.758
-0.925,0.963,0.697,433.533,-3.113,-96.130
-0.831,0.963,0.703,338.318,-10.376,-121.094
-0.716,0.915,0.650,245.544,-19.043,-137.268
-0.628,0.819,0.573,167.786,-26.489,-145.203
-0.524,0.742,0.515,112.366,-30.396,-148.071
-0.435,0.663,0.485,79.529,-28.931,-148.315
-0.351,0.592,0.488,63.843,-21.057,-143.799
-0.267,0.573,0.497,60.974,-6.165,-133.850
-0.217,0.576,0.478,64.087,15.503,-121.521
-0.193,0.584,0.447,70.435,41.260,-109.009
-0.177,0.603,0.419,78.308,66.528,-98.450
-0.165,0.624,0.365,84.473,89.050,-89.905
-0.151,0.627,0.289,87.585,106.262,-83.130
-0.141,0.640,0.249,86.548,115.540,-77.026
-0.135,0.666,0.246,79.041,117.920,-72.083
-0.125,0.689,0.266,62.500,116.028,-68.420
-0.117,0.716,0.277,38.086,112.854,-65.674
-0.110,0.712,0.257,7.935,110.657,-64.087
-0.098,0.699,0.226,-22.461,110.352,-61.890
-0.098,0.697,0.168,-48.950,112.793,-59.387
-0.113,0.687,0.073,-69.153,117.920,-57.190
-0.121,0.661,-0.047,-80.261,123.596,-55.603
-0.093,0.642,-0.170,-80.872,127.441,-53.284
-0.060,0.630,-0.266,-73.486,128.235,-49.072
-0.042,0.627,-0.336,-63.110,126.221,-43.152
-0.042,0.640,-0.367,-54.688,122.009,-35.950
-0.059,0.688,-0.355,-50.171,117.554,-28.687
-0.074,0.737,-0.339,-51.819,115.051,-23.621
-0.096,0.760,-0.349,-58.716,114.380,-22.278
-0.107,0.773,-0.388,-68.542,113.525,-25.940
-0.099,0.779,-0.446,-78.979,111.450,-31.677
-0.084,0.766,-0.509,-85.205,108.887,-38.513
-0.061,0.735,-0.581,-84.717,106.018,-46.326
-0.031,0.690,-0.636,-79.285,102.417,-54.382
0.006,0.649,-0.651,-71.228,98.816,-60.608
0.036,0.625,-0.668,-63.721,96.924,-63.538
0.065,0.598,-0.712,-59.998,97.229,-63.721
0.101,0.568,-0.774,-58.960,97.168,-62.622
0.136,0.542,-0.837,-59.448,95.459,-60.120
0.167,0.531,-0.897,-58.655,91.370,-56.519
0.199,0.528,-0.958,-56.152,84.534,-52.124
0.237,0.523,-1.008,-51.819,74.768,-46.387
0.281,0.509,-1.046,-45.288,61.707,-39.795
0.315,0.496,-1.048,-34.851,45.837,-31.494
0.328,0.517,-0.983,-20.569,30.823,-21.179
0.315,0.573,-0.859,-5.310,19.653,-10.803
0.294,0.634,-0.745,5.920,14.526,-3.174
0.278,0.682,-0.674,11.169,13.611,2.014
0.267,0.715,-0.640,11.475,14.648,5.615
0.255,0.745,-0.643,9.583,15.503,8.850
0.240,0.780,-0.655,7.080,15.625,12.085
0.222,0.832,-0.660,5.859,14.343,14.954
0.207,0.884,-0.652,5.066,11.719,16.479
0.194,0.920,-0.639,4.761,8.240,16.357
0.186,0.936,-0.624,3.540,3.235,14.282
0.190,0.937,-0.596,2.014,-2.747,12.390
0.189,0.938,-0.545,1.282,-8.118,11.963
0.173,0.946,-0.497,0.732,-11.353,11.902
0.164,0.954,-0.463,0.732,-12.207,11.292
0.163,0.955,-0.430,0.854,-11.780,9.644

0.331,1.057,-0.103,30.823,-47.180,-39.307
0.362,1.203,-0.022,26.917,-49.316,-37.231
0.318,1.255,0.033,29.175,-46.753,-41.992
0.255,1.244,0.062,41.992,-40.100,-53.101
0.413,1.076,0.122,62.073,-36.194,-66.711
0.265,0.972,0.380,91.248,-35.461,-74.890
0.338,0.913,0.657,107.361,-30.151,-72.205
0.357,0.695,1.072,110.657,-17.944,-70.862
0.332,0.601,1.341,112.915,5.127,-63.782
0.266,0.614,1.342,102.173,35.095,-50.598
0.153,0.608,1.318,87.341,61.401,-39.001
0.064,0.523,1.406,85.632,84.229,-37.415
0.010,0.334,1.452,89.600,109.375,-42.175
-0.015,0.113,1.366,91.858,136.597,-45.349
-0.044,-0.113,1.234,94.666,161.621,-43.274
-0.092,-0.302,1.151,99.854,183.350,-35.400
-0.193,-0.422,1.064,98.877,204.468,-21.545
-0.258,-0.404,0.912,82.703,223.694,-0.793
-0.484,-0.584,0.662,52.307,239.258,22.644
-0.562,-0.530,0.498,33.020,249.512,47.058
-0.759,-0.512,0.368,15.991,257.751,68.604
-0.946,-0.419,0.282,1.526,268.738,86.548
-1.071,-0.332,0.138,-18.250,281.311,99.243
-1.134,-0.229,-0.014,-39.551,291.992,104.309
-1.167,-0.172,-0.094,-56.580,299.377,105.103
-1.200,-0.182,-0.169,-70.923,305.786,108.887
-1.246,-0.179,-0.347,-88.013,310.242,120.239
-1.249,-0.117,-0.566,-108.948,308.472,138.489
-1.237,-0.044,-0.744,-125.366,298.279,157.410
-1.231,0.066,-0.900,-132.935,283.630,173.218
-1.246,0.173,-1.106,-135.071,268.677,184.875
-1.213,0.256,-1.296,-133.362,252.441,193.542
-1.169,0.282,-1.525,-124.695,233.765,200.623
-1.108,0.304,-1.715,-107.727,210.632,207.275
-1.060,0.349,-1.782,-84.229,185.120,217.834
-1.037,0.403,-1.746,-55.359,161.255,231.079
-1.032,0.469,-1.661,-24.475,142.029,242.493
-1.045,0.543,-1.571,3.113,126.648,250.000
-1.059,0.631,-1.479,24.231,112.549,254.333
-1.079,0.713,-1.426,34.668,98.083,256.165
-1.097,0.756,-1.383,35.583,81.970,256.775
-1.120,0.807,-1.356,30.273,65.369,258.606
-1.162,0.888,-1.308,23.254,48.950,259.399
-1.204,0.924,-1.318,10.071,35.828,254.395
-1.200,0.930,-1.371,-3.174,24.475,246.460
-1.191,0.916,-1.418,-11.108,11.414,236.572
-1.171,0.865,-1.436,-12.207,-1.892,222.961
-1.135,0.763,-1.450,-7.751,-13.733,207.397
-1.089,0.625,-1.491,0.854,-24.475,194.153
-1.057,0.485,-1.509,15.808,-34.973,188.049
-1.052,0.407,-1.449,38.391,-45.776,192.444
-1.082,0.415,-1.345,63.538,-55.054,204.590
-1.141,0.462,-1.237,84.473,-61.829,218.445
-1.215,0.518,-1.154,97.351,-67.627,229.614
-1.263,0.578,-1.084,102.844,-73.120,237.000
-1.306,0.649,-1.030,104.492,-78.613,240.295
-1.330,0.694,-1.025,102.112,-84.045,238.770
-1.378,0.670,-1.101,96.802,-89.966,235.168
-1.408,0.663,-1.192,93.994,-98.083,233.704
-1.424,0.659,-1.245,97.229,-108.887,234.192
-1.454,0.665,-1.254,106.873,-120.178,234.619
-1.465,0.683,-1.237,121.826,-130.249,232.056
-1.541,0.815,-1.196,139.526,-138.733,224.487
-1.640,0.658,-1.144,177.429,-146.667,209.900
-1.641,0.723,-0.960,207.397,-155.029,194.824
-1.542,0.695,-0.882,213.623,-158.447,180.115
-1.552,0.694,-0.851,208.679,-157.227,167.603
-1.504,0.746,-0.767,210.205,-153.748,156.921
-1.526,0.746,-0.718,210.876,-148.987,147.888
-1.562,0.746,-0.661,212.463,-144.226,138.000
-1.630,0.767,-0.582,219.177,-138.672,125.244
-1.704,0.822,-0.475,227.783,-130.432,110.352
-1.761,0.894,-0.370,231.445,-118.164,94.177
-1.782,0.975,-0.281,230.652,-103.516,75.439
-1.787,1.041,-0.190,229.736,-89.111,53.223
-1.741,1.081,-0.092,229.004,-77.026,29.236
-1.659,1.099,-0.058,223.633,-66.284,4.272
-1.554,1.074,-0.077,210.815,-56.396,-19.287
-1.461,1.028,-0.132,196.472,-48.157,-40.894
-1.379,0.965,-0.207,181.335,-42.053,-60.608
-1.307,0.894,-0.240,166.870,-38.757,-78.430
-1.266,0.826,-0.232,154.419,-37.842,-93.750
-1.234,0.759,-0.251,139.526,-37.964,-106.201
-1.210,0.679,-0.298,123.474,-39.673,-114.319
-1.196,0.613,-0.341,114.441,-43.396,-117.004
-1.186,0.577,-0.343,115.723,-47.791,-115.173
-1.187,0.582,-0.274,126.587,-50.720,-110.168
-1.211,0.605,-0.176,141.235,-50.171,-105.896
-1.220,0.628,-0.089,152.954,-45.288,-103.577
-1.222,0.657,-0.015,161.438,-36.987,-103.027
-1.218,0.678,0.052,168.030,-27.222,-104.980
-1.204,0.688,0.131,170.898,-17.334,-109.558
-1.193,0.708,0.200,166.382,-8.301,-115.845
-1.165,0.723,0.214,152.405,-1.282,-122.742
-1.117,0.688,0.176,131.165,2.930,-130.615
-1.062,0.621,0.114,108.704,3.662,-138.000
-0.994,0.550,0.064,92.041,0.916,-143.860
-0.941,0.484,0.054,83.496,-2.319,-146.301
-0.894,0.448,0.079,80.994,-4.150,-144.653
-0.843,0.455,0.136,82.825,-2.502,-139.771
-0.801,0.491,0.207,87.158,4.333,-134.949
-0.769,0.527,0.251,90.942,15.747,-132.507
-0.734,0.547,0.293,90.881,29.480,-132.568
-0.700,0.555,0.328,86.060,44.067,-134.216
-0.666,0.557,0.310,74.341,58.960,-136.597
-0.634,0.558,0.241,57.068,72.083,-138.000
-0.600,0.561,0.177,39.978,81.787,-138.184
-0.572,0.543,0.124,28.137,88.196,-138.733
-0.538,0.511,0.065,19.958,92.590,-139.038
-0.486,0.500,0.004,13.123,94.543,-137.268
-0.433,0.495,-0.053,7.568,93.689,-133.972
-0.389,0.493,-0.072,4.456,89.050,-130.249
-0.360,0.514,-0.039,3.113,82.703,-125.793
-0.334,0.560,0.026,-0.244,77.393,-122.192
-0.314,0.591,0.089,-9.338,74.768,-121.216
-0.302,0.595,0.126,-23.621,75.134,-123.596
-0.292,0.600,0.129,-41.016,77.087,-127.380
-0.283,0.602,0.110,-59.265,80.017,-130.859
-0.282,0.604,0.079,-75.317,83.557,-133.362
-0.278,0.587,0.015,-86.426,87.769,-136.963
-0.253,0.544,-0.026,-89.783,92.163,-141.235
-0.218,0.503,-0.026,-85.571,97.717,-144.836
-0.183,0.480,0.007,-79.407,106.262,-146.606
-0.162,0.460,0.041,-78.186,117.310,-146.423
-0.139,0.466,0.041,-85.449,129.333,-144.836
-0.125,0.490,-0.018,-99.854,140.808,-143.982
-0.127,0.509,-0.137,-115.356,150.085,-145.508
-0.144,0.495,-0.284,-125.488,156.799,-150.085
-0.138,0.465,-0.399,-125.305,160.034,-158.203
-0.104,0.425,-0.506,-116.516,160.339,-166.809
-0.042,0.319,-0.677,-105.591,158.264,-172.180
0.117,0.192,-0.867,-93.445,151.001,-169.678
0.281,0.076,-0.962,-78.918,136.780,-156.433
0.379,0.041,-0.970,-62.195,119.080,-132.385
0.439,0.111,-0.889,-48.096,101.013,-104.980
0.433,0.211,-0.864,-44.312,86.121,-78.491
0.413,0.286,-0.884,-48.218,73.853,-58.105
0.428,0.373,-0.903,-52.246,63.538,-43.823
0.402,0.419,-0.935,-53.833,55.542,-32.837
0.397,0.472,-0.974,-50.354,49.194,-26.001
0.405,0.516,-0.986,-40.955,43.030,-22.522
0.389,0.496,-1.003,-31.982,37.842,-19.958
0.406,0.475,-1.023,-20.508,32.227,-14.648
0.434,0.470,-1.009,-5.554,25.452,-5.493
0.424,0.508,-0.940,10.193,17.578,7.080
0.384,0.580,-0.830,22.095,9.460,20.081
0.340,0.642,-0.714,26.062,2.808,30.396
0.304,0.707,-0.630,22.339,-1.404,38.330
0.277,0.781,-0.599,12.756,-4.028,43.335

0.394,0.763,-0.399,-113.098,-65.735,-3.113
0.496,0.816,-0.447,-139.954,-59.998,4.150
0.484,0.784,-0.666,-153.687,-57.556,3.540
0.461,0.811,-0.767,-142.029,-59.326,-1.343
0.479,0.825,-0.706,-118.164,-61.340,-9.583
